trial_id,final_abs_q,cue_d_auc,cue_d_peak,stimulus_d_auc,stimulus_d_peak,delay_d_auc,delay_d_peak,response_d_auc,response_d_peak,d_onset,d_peak_time,d_peak_total,d_auc_total,cue_m_auc,cue_m_peak,stimulus_m_auc,stimulus_m_peak,delay_m_auc,delay_m_peak,response_m_auc,response_m_peak,m_onset,m_peak_time,m_peak_total,m_auc_total,q_onset,q_peak_time,coh1,coh2,context,label,seq_len,relevant_coh,irrelevant_coh,difficulty
105,0.5548716187477112,0.023534536361694336,0.006713904440402985,0.18853741884231567,0.01081933081150055,0.07131056487560272,0.0127858966588974,0.25167131423950195,0.017765045166015625,2,56,0.017765045166015625,0.5564821362495422,0.002896927297115326,0.0012335628271102905,0.14357750117778778,0.017687521874904633,0.2913151979446411,0.04673605039715767,1.9757169485092163,0.2019778937101364,33,57,0.2019778937101364,2.4854660034179688,5,57,-0.30000001192092896,0.30000001192092896,0.0,-1.0,58.0,-0.30000001192092896,0.30000001192092896,0.30000001192092896
106,0.37052154541015625,0.012846332043409348,0.0036499276757240295,0.10384783893823624,0.01774810254573822,0.3185098171234131,0.04895372688770294,0.9124262928962708,0.06367701292037964,27,51,0.06367701292037964,1.420896053314209,0.0019130129367113113,0.0009632334113121033,0.20511439442634583,0.0151345394551754,0.3555546998977661,0.08198734372854233,2.8183038234710693,0.24489660561084747,35,57,0.24489660561084747,3.474255323410034,7,57,0.699999988079071,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,0.699999988079071,0.30000001192092896
107,0.5658441781997681,0.023534536361694336,0.006713904440402985,0.4763055443763733,0.03659325838088989,0.3568350076675415,0.04080629348754883,0.5987552404403687,0.040827393531799316,5,44,0.040827393531799316,1.5407087802886963,0.002896927297115326,0.0012335628271102905,0.03913668170571327,0.002889850176870823,0.07184303551912308,0.013260581530630589,0.6258804202079773,0.052658580243587494,35,57,0.052658580243587494,0.760054886341095,3,50,0.30000001192092896,0.15000000596046448,0.0,1.0,58.0,0.30000001192092896,0.15000000596046448,0.30000001192092896
108,0.4938046932220459,0.012846332043409348,0.0036499276757240295,0.5277500748634338,0.04810531437397003,0.42554187774658203,0.04908290505409241,0.4611760973930359,0.04238468408584595,13,32,0.04908290505409241,1.522796869277954,0.0019130129367113113,0.0009632334113121033,0.06421209126710892,0.004527449607849121,0.14940473437309265,0.027262501418590546,0.4700648784637451,0.03375886753201485,14,48,0.03375886753201485,0.7204179763793945,6,47,-0.30000001192092896,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896
109,0.8056730031967163,0.023534536361694336,0.006713904440402985,0.30222776532173157,0.028780698776245117,0.21516695618629456,0.030023813247680664,0.1457386612892151,0.016904234886169434,4,32,0.030023813247680664,0.740729570388794,0.002896927297115326,0.0012335628271102905,0.21494363248348236,0.018613219261169434,0.1973954737186432,0.023800645023584366,0.8071544170379639,0.0757686048746109,18,57,0.0757686048746109,1.2684084177017212,5,57,-0.30000001192092896,-0.5,0.0,-1.0,58.0,-0.30000001192092896,-0.5,0.30000001192092896
110,0.6862505674362183,0.023534536361694336,0.006713904440402985,0.5441566109657288,0.04173576831817627,0.40872275829315186,0.04591250419616699,0.6545822620391846,0.045684099197387695,5,40,0.04591250419616699,1.726997971534729,0.002896927297115326,0.0012335628271102905,0.026003006845712662,0.002342216670513153,0.04924128204584122,0.010365203954279423,0.5391594171524048,0.04499064385890961,36,56,0.04499064385890961,0.6323093175888062,4,51,0.15000000596046448,0.15000000596046448,0.0,1.0,58.0,0.15000000596046448,0.15000000596046448,0.15000000596046448
111,1.0428695678710938,0.023534536361694336,0.006713904440402985,0.1801600456237793,0.020603999495506287,0.26294583082199097,0.0323634147644043,0.45321178436279297,0.03284722566604614,4,43,0.03284722566604614,0.9813591241836548,0.002896927297115326,0.0012335628271102905,0.2431650459766388,0.030508093535900116,0.47181281447410583,0.07381169497966766,2.8009414672851562,0.2819103002548218,31,57,0.2819103002548218,3.6327149868011475,29,57,-0.5,0.5,0.0,-1.0,58.0,-0.5,0.5,0.5
112,1.1500521898269653,0.012846332043409348,0.0036499276757240295,0.3210345506668091,0.02746930718421936,0.2717728614807129,0.032328903675079346,0.535796046257019,0.036623597145080566,8,51,0.036623597145080566,1.2057684659957886,0.0019130129367113113,0.0009632334113121033,0.3912601172924042,0.05815054476261139,1.0392563343048096,0.1731446236371994,4.975233554840088,0.4642307162284851,30,57,0.4642307162284851,6.653565883636475,16,57,-0.30000001192092896,0.699999988079071,1.0,1.0,58.0,0.699999988079071,-0.30000001192092896,0.699999988079071
113,1.8788461685180664,0.023534536361694336,0.006713904440402985,1.2515050172805786,0.09592294692993164,0.8422170877456665,0.097450852394104,1.1905274391174316,0.08850061893463135,9,32,0.097450852394104,3.5006675720214844,0.002896927297115326,0.0012335628271102905,0.17645719647407532,0.014241255819797516,0.05696265771985054,0.01207999512553215,0.1854834258556366,0.015278466045856476,8,57,0.015278466045856476,0.4373355209827423,15,55,0.699999988079071,0.699999988079071,0.0,1.0,58.0,0.699999988079071,0.699999988079071,0.699999988079071
114,0.786399245262146,0.012846332043409348,0.0036499276757240295,0.3148347735404968,0.0448216050863266,0.5246548056602478,0.06594464182853699,0.9790972471237183,0.0687180757522583,19,46,0.0687180757522583,1.948025107383728,0.0019130129367113113,0.0009632334113121033,0.15465974807739258,0.012406490743160248,0.5213834047317505,0.10056690126657486,2.8546347618103027,0.22571322321891785,33,56,0.22571322321891785,3.657499313354492,33,57,0.5,-0.5,1.0,-1.0,58.0,-0.5,0.5,0.5
115,1.262603998184204,0.012846332043409348,0.0036499276757240295,0.42906543612480164,0.03686314821243286,0.3523367643356323,0.039290428161621094,0.5648453831672668,0.03917527198791504,8,38,0.039290428161621094,1.4398959875106812,0.0019130129367113113,0.0009632334113121033,0.3907719552516937,0.04699624329805374,0.6935045123100281,0.10583853721618652,2.865780830383301,0.26812857389450073,26,57,0.26812857389450073,4.112927436828613,16,57,0.15000000596046448,0.5,1.0,1.0,58.0,0.5,0.15000000596046448,0.5
116,1.2415342330932617,0.023534536361694336,0.006713904440402985,0.5987057089805603,0.0595395565032959,0.620079517364502,0.07045984268188477,0.8198193311691284,0.06789600849151611,8,38,0.07045984268188477,2.1995115280151367,0.002896927297115326,0.0012335628271102905,0.10512633621692657,0.011684663593769073,0.07908403873443604,0.02245962992310524,1.0929137468338013,0.13874207437038422,40,57,0.13874207437038422,1.3172221183776855,17,53,0.699999988079071,-0.699999988079071,0.0,1.0,58.0,0.699999988079071,-0.699999988079071,0.699999988079071
117,1.2415714263916016,0.023534536361694336,0.006713904440402985,0.5553286075592041,0.058125853538513184,0.6249960660934448,0.07439553737640381,1.0120844841003418,0.07470446825027466,8,42,0.07470446825027466,2.3568971157073975,0.002896927297115326,0.0012335628271102905,0.07939226180315018,0.009740754961967468,0.05972066894173622,0.010207658633589745,0.5576936602592468,0.08040885627269745,29,57,0.08040885627269745,0.7193545699119568,19,57,0.5,-0.5,0.0,1.0,58.0,0.5,-0.5,0.5
118,0.6116943359375,0.023534536361694336,0.006713904440402985,0.07316988706588745,0.007713094353675842,0.0876293033361435,0.012984275817871094,0.2344270646572113,0.01610743999481201,2,53,0.01610743999481201,0.44435787200927734,0.002896927297115326,0.0012335628271102905,0.19307027757167816,0.0201609805226326,0.31694474816322327,0.050213057547807693,1.9987173080444336,0.19973783195018768,31,57,0.19973783195018768,2.5895330905914307,5,57,-0.15000000596046448,0.30000001192092896,0.0,-1.0,58.0,-0.15000000596046448,0.30000001192092896,0.15000000596046448
119,0.8244513869285583,0.012846332043409348,0.0036499276757240295,0.3603253662586212,0.04580255597829819,0.5314465761184692,0.06711810827255249,1.017593502998352,0.07073986530303955,18,46,0.07073986530303955,2.0408451557159424,0.0019130129367113113,0.0009632334113121033,0.1550365835428238,0.013580426573753357,0.5337663888931274,0.10276783257722855,2.9527695178985596,0.2373700886964798,33,57,0.2373700886964798,3.7718377113342285,32,57,0.5,-0.5,1.0,-1.0,58.0,-0.5,0.5,0.5
120,1.1034072637557983,0.023534536361694336,0.006713904440402985,0.7438411116600037,0.05738019943237305,0.5583901405334473,0.06326353549957275,0.9052411913871765,0.06321555376052856,7,41,0.06326353549957275,2.3601346015930176,0.002896927297115326,0.0012335628271102905,0.057279642671346664,0.0040894765406847,0.023154377937316895,0.006675143726170063,0.39119231700897217,0.03147619217634201,22,54,0.03147619217634201,0.48732131719589233,7,57,0.5,0.30000001192092896,0.0,1.0,58.0,0.5,0.30000001192092896,0.5
121,0.36834171414375305,0.012846332043409348,0.0036499276757240295,0.6703221797943115,0.053245872259140015,0.3963501453399658,0.054046303033828735,0.17031995952129364,0.028279125690460205,12,32,0.054046303033828735,1.3371285200119019,0.0019130129367113113,0.0009632334113121033,0.033620789647102356,0.002761252224445343,0.07096472382545471,0.020614348351955414,1.4538559913635254,0.1674967110157013,40,57,0.1674967110157013,1.5861694812774658,6,39,-0.699999988079071,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.699999988079071,0.30000001192092896
122,0.9715391993522644,0.023534536361694336,0.006713904440402985,0.45493870973587036,0.04714927077293396,0.5027450323104858,0.059046924114227295,0.7629041075706482,0.05892997980117798,7,40,0.059046924114227295,1.8579691648483276,0.002896927297115326,0.0012335628271102905,0.06730669736862183,0.0067739710211753845,0.0738271176815033,0.02636844292283058,1.1213284730911255,0.13760791718959808,40,57,0.13760791718959808,1.3014287948608398,6,54,0.5,-0.699999988079071,0.0,1.0,58.0,0.5,-0.699999988079071,0.5
123,1.1062688827514648,0.012846332043409348,0.0036499276757240295,0.543426513671875,0.06014500558376312,0.6552765369415283,0.07828313112258911,1.1536751985549927,0.08007854223251343,14,45,0.08007854223251343,2.510307788848877,0.0019130129367113113,0.0009632334113121033,0.11586453020572662,0.01954898238182068,0.589093029499054,0.10999419540166855,3.125840663909912,0.25926637649536133,32,57,0.25926637649536133,3.9740777015686035,27,57,0.15000000596046448,-0.5,1.0,-1.0,58.0,-0.5,0.15000000596046448,0.5
124,1.151329755783081,0.023534536361694336,0.006713904440402985,0.6040210127830505,0.05744588375091553,0.56992506980896,0.06474614143371582,0.7311594486236572,0.0616489052772522,7,37,0.06474614143371582,2.05623722076416,0.002896927297115326,0.0012335628271102905,0.10976574569940567,0.01163964718580246,0.09087927639484406,0.02942836657166481,1.2748868465423584,0.15447025001049042,40,57,0.15447025001049042,1.5226199626922607,7,52,0.699999988079071,-0.699999988079071,0.0,1.0,58.0,0.699999988079071,-0.699999988079071,0.699999988079071
125,0.10627230256795883,0.012846332043409348,0.0036499276757240295,0.15661373734474182,0.01634388417005539,0.20926065742969513,0.03016282618045807,0.6268114447593689,0.04942746460437775,10,57,0.04942746460437775,1.0567313432693481,0.0019130129367113113,0.0009632334113121033,0.19814984500408173,0.012866131961345673,0.1140420064330101,0.03474827855825424,1.593576192855835,0.1678546816110611,39,57,0.1678546816110611,1.9549394845962524,3,57,0.15000000596046448,-0.15000000596046448,1.0,-1.0,58.0,-0.15000000596046448,0.15000000596046448,0.15000000596046448
126,1.271962285041809,0.012846332043409348,0.0036499276757240295,0.5092456340789795,0.03947097063064575,0.3533138930797577,0.040202438831329346,0.5076234340667725,0.03755068778991699,8,32,0.040202438831329346,1.4643982648849487,0.0019130129367113113,0.0009632334113121033,0.4169871211051941,0.047530658543109894,0.6561731100082397,0.09559586644172668,2.3765199184417725,0.21384195983409882,23,57,0.21384195983409882,3.6015055179595947,14,57,0.15000000596046448,0.5,1.0,1.0,58.0,0.5,0.15000000596046448,0.5
127,1.6865768432617188,0.012846332043409348,0.0036499276757240295,0.8994998931884766,0.06880688667297363,0.5786967277526855,0.07074475288391113,0.5122454166412354,0.05387711524963379,10,32,0.07074475288391113,2.131896495819092,0.0019130129367113113,0.0009632334113121033,0.5403329730033875,0.05719389766454697,0.6305016875267029,0.07459226250648499,0.9104317426681519,0.0742906928062439,14,40,0.07459226250648499,2.217529296875,15,50,0.699999988079071,0.699999988079071,1.0,1.0,58.0,0.699999988079071,0.699999988079071,0.699999988079071
128,0.5218610763549805,0.012846332043409348,0.0036499276757240295,0.28813478350639343,0.03145719692111015,0.38282445073127747,0.050991564989089966,0.9475740790367126,0.06920790672302246,18,57,0.06920790672302246,1.7198283672332764,0.0019130129367113113,0.0009632334113121033,0.12923815846443176,0.008482929319143295,0.2821353077888489,0.06590744853019714,2.464402914047241,0.24165476858615875,36,57,0.24165476858615875,2.9535269737243652,9,57,0.15000000596046448,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,0.15000000596046448,0.30000001192092896
129,1.1814955472946167,0.023534536361694336,0.006713904440402985,1.0574594736099243,0.06862783432006836,0.5486099720001221,0.06833058595657349,0.6812506914138794,0.05317401885986328,8,30,0.06862783432006836,2.4400839805603027,0.002896927297115326,0.0012335628271102905,0.09080392867326736,0.0075131189078092575,0.09607499092817307,0.020550426095724106,0.826069176197052,0.07028083503246307,23,57,0.07028083503246307,1.0416998863220215,10,45,0.699999988079071,0.699999988079071,0.0,1.0,58.0,0.699999988079071,0.699999988079071,0.699999988079071
130,1.1168681383132935,0.012846332043409348,0.0036499276757240295,0.4632948935031891,0.03785514831542969,0.324222594499588,0.03989225625991821,0.2897399663925171,0.029906272888183594,8,32,0.03989225625991821,1.1633274555206299,0.0019130129367113113,0.0009632334113121033,0.3811805546283722,0.03806057572364807,0.4129059612751007,0.04898282140493393,0.7394002676010132,0.050576578825712204,13,46,0.050576578825712204,1.6247498989105225,14,55,0.30000001192092896,0.5,1.0,1.0,58.0,0.5,0.30000001192092896,0.5
131,0.4419097304344177,0.023534536361694336,0.006713904440402985,0.23121193051338196,0.022969432175159454,0.30287110805511475,0.04089081287384033,0.7013089656829834,0.04835507273674011,6,54,0.04835507273674011,1.3317525386810303,0.002896927297115326,0.0012335628271102905,0.07964176684617996,0.00424996018409729,0.025166258215904236,0.003024887293577194,0.19638633728027344,0.015725120902061462,8,52,0.015725120902061462,0.3125742971897125,3,57,0.15000000596046448,-0.30000001192092896,0.0,1.0,58.0,0.15000000596046448,-0.30000001192092896,0.15000000596046448
132,0.4253818392753601,0.023534536361694336,0.006713904440402985,0.152964249253273,0.00978076457977295,0.020870156586170197,0.0048659443855285645,0.11618052423000336,0.008664548397064209,2,10,0.00978076457977295,0.3279109597206116,0.002896927297115326,0.0012335628271102905,0.13162848353385925,0.014215015806257725,0.2237081527709961,0.03545493260025978,1.5178143978118896,0.15160296857357025,32,57,0.15160296857357025,1.9319734573364258,4,57,-0.15000000596046448,0.15000000596046448,0.0,-1.0,58.0,-0.15000000596046448,0.15000000596046448,0.15000000596046448
133,0.6627513766288757,0.023534536361694336,0.006713904440402985,0.1355878710746765,0.00954928994178772,0.12520939111709595,0.016957610845565796,0.28457382321357727,0.019366323947906494,2,49,0.019366323947906494,0.6017671823501587,0.002896927297115326,0.0012335628271102905,0.16268771886825562,0.019035659730434418,0.3054882884025574,0.04886287823319435,2.0083236694335938,0.20348240435123444,32,57,0.20348240435123444,2.5548484325408936,6,57,-0.30000001192092896,0.15000000596046448,0.0,-1.0,58.0,-0.30000001192092896,0.15000000596046448,0.30000001192092896
134,1.4104174375534058,0.012846332043409348,0.0036499276757240295,0.6147457957267761,0.050006866455078125,0.4376246929168701,0.05161392688751221,0.5184890627861023,0.04365265369415283,9,32,0.05161392688751221,1.682511806488037,0.0019130129367113113,0.0009632334113121033,0.4415613114833832,0.048750147223472595,0.6234818696975708,0.08547886461019516,1.8530559539794922,0.1556423008441925,20,57,0.1556423008441925,3.0595149993896484,15,57,0.30000001192092896,0.5,1.0,1.0,58.0,0.5,0.30000001192092896,0.5
135,1.9662045240402222,0.023534536361694336,0.006713904440402985,1.1312698125839233,0.09417331218719482,0.9036965370178223,0.10161519050598145,1.3541723489761353,0.10056853294372559,10,39,0.10161519050598145,3.616387367248535,0.002896927297115326,0.0012335628271102905,0.18557153642177582,0.01756182685494423,0.1433078497648239,0.017962871119379997,0.08353628218173981,0.012396879494190216,9,33,0.017962871119379997,0.44475507736206055,16,57,0.699999988079071,0.30000001192092896,0.0,1.0,58.0,0.699999988079071,0.30000001192092896,0.699999988079071
136,0.4717748165130615,0.023534536361694336,0.006713904440402985,0.21610279381275177,0.01730871945619583,0.07870239019393921,0.016494154930114746,0.1346079409122467,0.015695035457611084,2,25,0.01730871945619583,0.47697457671165466,0.002896927297115326,0.0012335628271102905,0.17835965752601624,0.014571898616850376,0.13645902276039124,0.015425118617713451,0.4349946677684784,0.03475440666079521,14,55,0.03475440666079521,0.7845048904418945,3,55,-0.30000001192092896,-0.5,0.0,-1.0,58.0,-0.30000001192092896,-0.5,0.30000001192092896
137,1.553378701210022,0.023534536361694336,0.006713904440402985,0.7517205476760864,0.07365792989730835,0.753429114818573,0.08776974678039551,1.1828498840332031,0.08780789375305176,9,42,0.08780789375305176,2.8811473846435547,0.002896927297115326,0.0012335628271102905,0.11413467675447464,0.014038678258657455,0.10777737945318222,0.015077684074640274,0.2633680999279022,0.04933992773294449,22,57,0.04933992773294449,0.5065669417381287,19,57,0.699999988079071,-0.30000001192092896,0.0,1.0,58.0,0.699999988079071,-0.30000001192092896,0.699999988079071
138,0.21155348420143127,0.012846332043409348,0.0036499276757240295,0.1366908848285675,0.0072006285190582275,0.054001837968826294,0.015282541513442993,0.5872218012809753,0.05726151168346405,15,57,0.05726151168346405,0.817635178565979,0.0019130129367113113,0.0009632334113121033,0.2662418484687805,0.019060075283050537,0.10289724916219711,0.030517280101776123,1.880482792854309,0.21272598206996918,40,57,0.21272598206996918,2.303554058074951,5,40,0.30000001192092896,0.15000000596046448,1.0,1.0,58.0,0.15000000596046448,0.30000001192092896,0.15000000596046448
139,1.0074526071548462,0.012846332043409348,0.0036499276757240295,0.494615375995636,0.056268781423568726,0.6114062070846558,0.0738910436630249,1.0749037265777588,0.07556360960006714,16,45,0.07556360960006714,2.329646348953247,0.0019130129367113113,0.0009632334113121033,0.1311367154121399,0.018892884254455566,0.5931055545806885,0.11034833639860153,3.0699567794799805,0.24596942961215973,32,57,0.24596942961215973,3.9374728202819824,28,57,0.30000001192092896,-0.699999988079071,1.0,-1.0,58.0,-0.699999988079071,0.30000001192092896,0.699999988079071
140,1.1903986930847168,0.012846332043409348,0.0036499276757240295,0.6226280927658081,0.04880571365356445,0.3836005926132202,0.04970216751098633,0.20095133781433105,0.031210899353027344,9,32,0.04970216751098633,1.3055393695831299,0.0019130129367113113,0.0009632334113121033,0.4313175678253174,0.04115228354930878,0.37253060936927795,0.04401584714651108,0.41287562251091003,0.07174979150295258,14,57,0.07174979150295258,1.293061375617981,13,46,0.5,0.5,1.0,1.0,58.0,0.5,0.5,0.5
141,1.3005861043930054,0.012846332043409348,0.0036499276757240295,0.7843282222747803,0.07645934820175171,0.7396055459976196,0.08285367488861084,1.1359343528747559,0.08181363344192505,12,38,0.08285367488861084,2.8368966579437256,0.0019130129367113113,0.0009632334113121033,0.11279972642660141,0.024045176804065704,0.5537264943122864,0.09704906493425369,2.55958890914917,0.21178759634494781,31,57,0.21178759634494781,3.358527898788452,23,57,-0.30000001192092896,-0.699999988079071,1.0,-1.0,58.0,-0.699999988079071,-0.30000001192092896,0.699999988079071
142,0.6890309453010559,0.012846332043409348,0.0036499276757240295,0.38347625732421875,0.04403064399957657,0.4855016767978668,0.05880662798881531,0.9367760419845581,0.06326830387115479,17,51,0.06326830387115479,1.9277280569076538,0.0019130129367113113,0.0009632334113121033,0.11464832723140717,0.00783311203122139,0.30383890867233276,0.06490128487348557,2.1446876525878906,0.20015950500965118,35,57,0.20015950500965118,2.6427035331726074,29,57,-0.15000000596046448,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.15000000596046448,0.30000001192092896
143,0.709100067615509,0.023534536361694336,0.006713904440402985,0.1338823437690735,0.009044021368026733,0.13173700869083405,0.018255949020385742,0.30499961972236633,0.020786523818969727,3,49,0.020786523818969727,0.6283541321754456,0.002896927297115326,0.0012335628271102905,0.1721947193145752,0.020545490086078644,0.3243926167488098,0.05159062519669533,2.097682476043701,0.2126893252134323,32,57,0.2126893252134323,2.6770448684692383,6,57,-0.30000001192092896,0.15000000596046448,0.0,-1.0,58.0,-0.30000001192092896,0.15000000596046448,0.30000001192092896
144,1.502850890159607,0.023534536361694336,0.006713904440402985,0.4850561022758484,0.04918837547302246,0.45524948835372925,0.0514296293258667,0.5732002258300781,0.04736590385437012,6,35,0.0514296293258667,1.642064094543457,0.002896927297115326,0.0012335628271102905,0.31149864196777344,0.03426433354616165,0.48839884996414185,0.0744965672492981,2.6116886138916016,0.2580420970916748,28,57,0.2580420970916748,3.5317652225494385,23,57,-0.699999988079071,-0.15000000596046448,0.0,-1.0,58.0,-0.699999988079071,-0.15000000596046448,0.699999988079071
145,1.1381834745407104,0.023534536361694336,0.006713904440402985,0.18855595588684082,0.026436224579811096,0.3086608350276947,0.03612875938415527,0.474341481924057,0.036025941371917725,4,40,0.03612875938415527,1.066258430480957,0.002896927297115326,0.0012335628271102905,0.26697349548339844,0.033077485859394073,0.5080736875534058,0.07951445877552032,2.945162296295166,0.29362159967422485,30,57,0.29362159967422485,3.845658302307129,28,57,-0.699999988079071,0.5,0.0,-1.0,58.0,-0.699999988079071,0.5,0.699999988079071
146,0.7908305525779724,0.023534536361694336,0.006713904440402985,0.22844013571739197,0.016397885978221893,0.1803378015756607,0.025312691926956177,0.40810084342956543,0.027997493743896484,3,48,0.027997493743896484,0.8834632635116577,0.002896927297115326,0.0012335628271102905,0.17752346396446228,0.0246194526553154,0.39422425627708435,0.06257106363773346,2.5888569355010986,0.2671889066696167,32,57,0.2671889066696167,3.2598414421081543,7,57,-0.30000001192092896,0.699999988079071,0.0,-1.0,58.0,-0.30000001192092896,0.699999988079071,0.30000001192092896
147,1.5353175401687622,0.023534536361694336,0.006713904440402985,0.7882450819015503,0.07072609663009644,0.7445942163467407,0.08749854564666748,1.227272629737854,0.08780288696289062,9,42,0.08780288696289062,2.95135498046875,0.002896927297115326,0.0012335628271102905,0.10630006343126297,0.012093491852283478,0.10770150274038315,0.013192573562264442,0.08195758610963821,0.0153469517827034,8,57,0.0153469517827034,0.3201487064361572,17,57,0.5,-0.15000000596046448,0.0,1.0,58.0,0.5,-0.15000000596046448,0.5
148,1.5626964569091797,0.012846332043409348,0.0036499276757240295,0.8849146366119385,0.06757181882858276,0.5429040193557739,0.06806623935699463,0.33603179454803467,0.047507524490356445,9,32,0.06806623935699463,1.89725923538208,0.0019130129367113113,0.0009632334113121033,0.5334368348121643,0.054699502885341644,0.536476194858551,0.061768464744091034,0.4394882619380951,0.06306030601263046,13,57,0.06306030601263046,1.6205443143844604,14,47,0.699999988079071,0.699999988079071,1.0,1.0,58.0,0.699999988079071,0.699999988079071,0.699999988079071
149,1.8267393112182617,0.023534536361694336,0.006713904440402985,0.9388916492462158,0.08697372674942017,0.8647054433822632,0.09872400760650635,1.3421244621276855,0.09854459762573242,11,40,0.09872400760650635,3.3638556003570557,0.002896927297115326,0.0012335628271102905,0.137292742729187,0.0156019888818264,0.13536781072616577,0.01661103218793869,0.0884687677025795,0.014140181243419647,9,34,0.01661103218793869,0.3913191854953766,18,57,0.699999988079071,0.15000000596046448,0.0,1.0,58.0,0.699999988079071,0.15000000596046448,0.699999988079071
150,0.37598559260368347,0.012846332043409348,0.0036499276757240295,0.31575411558151245,0.020359009504318237,0.06640192866325378,0.016127705574035645,0.5908761620521545,0.06201954558491707,10,57,0.06201954558491707,1.0173745155334473,0.0019130129367113113,0.0009632334113121033,0.3297807276248932,0.02555673196911812,0.11719750612974167,0.02409159392118454,1.9893312454223633,0.23407016694545746,26,57,0.23407016694545746,2.4927868843078613,7,40,0.5,0.15000000596046448,1.0,1.0,58.0,0.15000000596046448,0.5,0.15000000596046448
151,0.7850122451782227,0.012846332043409348,0.0036499276757240295,0.7136439085006714,0.04184997081756592,0.22356921434402466,0.03934323787689209,0.454781711101532,0.0576092004776001,9,57,0.0576092004776001,1.4534580707550049,0.0019130129367113113,0.0009632334113121033,0.4847227931022644,0.038555968552827835,0.18180400133132935,0.03669777512550354,1.85767662525177,0.22563619911670685,21,57,0.22563619911670685,2.5819973945617676,11,41,0.699999988079071,0.30000001192092896,1.0,1.0,58.0,0.30000001192092896,0.699999988079071,0.30000001192092896
152,0.2400788515806198,0.012846332043409348,0.0036499276757240295,0.5613860487937927,0.047286391258239746,0.34743714332580566,0.0472358763217926,0.15093153715133667,0.02473694086074829,13,31,0.047286391258239746,1.1499898433685303,0.0019130129367113113,0.0009632334113121033,0.07222356647253036,0.005300790071487427,0.12518304586410522,0.025925226509571075,1.414255976676941,0.15660309791564941,38,57,0.15660309791564941,1.649763822555542,5,39,-0.5,-0.30000001192092896,1.0,-1.0,58.0,-0.30000001192092896,-0.5,0.30000001192092896
153,0.20551800727844238,0.023534536361694336,0.006713904440402985,0.05813867598772049,0.007713094353675842,0.05241675674915314,0.009606018662452698,0.20421434938907623,0.016037553548812866,2,57,0.016037553548812866,0.3563773036003113,0.002896927297115326,0.0012335628271102905,0.14058178663253784,0.011566683650016785,0.13460469245910645,0.018320288509130478,0.7532182931900024,0.06746648252010345,22,57,0.06746648252010345,1.0651382207870483,1,57,-0.15000000596046448,-0.30000001192092896,0.0,-1.0,58.0,-0.15000000596046448,-0.30000001192092896,0.15000000596046448
154,0.9962228536605835,0.012846332043409348,0.0036499276757240295,0.22272184491157532,0.018851041793823242,0.21534013748168945,0.027662217617034912,0.5104951858520508,0.036092519760131836,7,55,0.036092519760131836,1.0131808519363403,0.0019130129367113113,0.0009632334113121033,0.32563453912734985,0.04008287191390991,0.6469449996948242,0.10419328510761261,3.091834545135498,0.29613399505615234,29,57,0.29613399505615234,4.219639778137207,15,57,-0.15000000596046448,0.5,1.0,1.0,58.0,0.5,-0.15000000596046448,0.5
155,1.1871141195297241,0.012846332043409348,0.0036499276757240295,0.3029434084892273,0.029819607734680176,0.3024995028972626,0.036718010902404785,0.605339765548706,0.041338562965393066,10,50,0.041338562965393066,1.2947709560394287,0.0019130129367113113,0.0009632334113121033,0.3600563108921051,0.050661712884902954,0.8642613887786865,0.14200620353221893,4.1464152336120605,0.3926805257797241,29,57,0.3926805257797241,5.577338218688965,19,57,-0.15000000596046448,0.5,1.0,1.0,58.0,0.5,-0.15000000596046448,0.5
156,0.7546404600143433,0.023534536361694336,0.006713904440402985,0.24696429073810577,0.016593709588050842,0.16674461960792542,0.02427518367767334,0.4039008319377899,0.027643918991088867,3,49,0.027643918991088867,0.8822590112686157,0.002896927297115326,0.0012335628271102905,0.18854564428329468,0.02559109777212143,0.4068640470504761,0.06428384780883789,2.6508657932281494,0.27356618642807007,32,57,0.27356618642807007,3.348381519317627,7,57,-0.30000001192092896,0.699999988079071,0.0,-1.0,58.0,-0.30000001192092896,0.699999988079071,0.30000001192092896
157,1.3031444549560547,0.012846332043409348,0.0036499276757240295,0.9512704610824585,0.08050668239593506,0.7309111952781677,0.08275777101516724,1.0063579082489014,0.07677662372589111,11,33,0.08275777101516724,2.864152431488037,0.0019130129367113113,0.0009632334113121033,0.13301193714141846,0.025958698242902756,0.5013333559036255,0.08345399796962738,2.00890851020813,0.15945197641849518,29,57,0.15945197641849518,2.7619247436523438,20,57,-0.30000001192092896,-0.699999988079071,1.0,-1.0,58.0,-0.699999988079071,-0.30000001192092896,0.699999988079071
