trial_id,final_abs_q,cue_d_auc,cue_d_peak,signal_d_auc,signal_d_peak,delay_d_auc,delay_d_peak,response_d_auc,response_d_peak,d_onset,d_peak_time,d_peak_total,d_auc_total,cue_m_auc,cue_m_peak,signal_m_auc,signal_m_peak,delay_m_auc,delay_m_peak,response_m_auc,response_m_peak,m_onset,m_peak_time,m_peak_total,m_auc_total,q_onset,q_peak_time,mode,label,seq_len,mode_name
123,0.9373252987861633,0.011226171627640724,0.004738371819257736,0.2566991150379181,0.028183728456497192,0.7225933074951172,0.04086613655090332,0.46359604597091675,0.03745138645172119,7,44,0.04086613655090332,1.526443362236023,0.0002896161749958992,7.189996540546417e-05,0.10462222993373871,0.009543165564537048,0.4444776773452759,0.03441763296723366,0.4179614186286926,0.06777767837047577,25,67,0.06777767837047577,1.009339690208435,22,67,1.0,-1.0,68.0,memory
124,0.48416414856910706,0.011226171627640724,0.004738371819257736,0.0388452373445034,0.006140938028693199,0.13244159519672394,0.011097431182861328,0.24641723930835724,0.020915329456329346,5,67,0.020915329456329346,0.4489898681640625,0.0002896161749958992,7.189996540546417e-05,0.06672626733779907,0.004185058176517487,0.21059978008270264,0.023298900574445724,0.325347363948822,0.022898603230714798,16,51,0.023298900574445724,0.6301468014717102,26,67,1.0,-1.0,68.0,memory
125,0.5359485149383545,0.005149673670530319,0.0022043734788894653,0.4704363942146301,0.03176445513963699,0.26972007751464844,0.025229960680007935,0.6634443402290344,0.057333171367645264,13,67,0.057333171367645264,1.458674430847168,0.0022554099559783936,0.0009792149066925049,0.0912516713142395,0.00889761745929718,0.2557860016822815,0.046400099992752075,1.5403482913970947,0.1323111355304718,45,67,0.1323111355304718,1.9495006799697876,5,67,2.0,1.0,68.0,transient
126,0.1001650020480156,0.011226171627640724,0.004738371819257736,0.198931023478508,0.010917533189058304,0.23301489651203156,0.01455235481262207,0.19155222177505493,0.014695867896080017,4,53,0.014695867896080017,0.6651068925857544,0.0002896161749958992,7.189996540546417e-05,0.034127235412597656,0.002022087574005127,0.08619442582130432,0.009842898696660995,0.22709906101226807,0.024709627032279968,37,67,0.024709627032279968,0.35934239625930786,7,67,1.0,-1.0,68.0,memory
127,0.5378022789955139,0.005149673670530319,0.0022043734788894653,0.3063499331474304,0.020842939615249634,0.3984299302101135,0.04332342743873596,0.6683216094970703,0.04708579182624817,10,57,0.04708579182624817,1.4288372993469238,0.0022554099559783936,0.0009792149066925049,0.07844681292772293,0.005414798855781555,1.062950611114502,0.13805779814720154,3.167429208755493,0.26574939489364624,39,67,0.26574939489364624,4.457935810089111,3,67,2.0,-1.0,68.0,transient
128,1.0197221040725708,0.011226171627640724,0.004738371819257736,0.7293628454208374,0.05489888787269592,1.3924095630645752,0.0819704532623291,1.077958106994629,0.0814085602760315,9,49,0.0819704532623291,3.3535544872283936,0.0002896161749958992,7.189996540546417e-05,0.050403475761413574,0.004681624472141266,0.10171773284673691,0.007127493619918823,0.6704791188240051,0.10359783470630646,54,67,0.10359783470630646,0.8341709971427917,14,55,1.0,1.0,68.0,memory
129,0.40997314453125,0.011226171627640724,0.004738371819257736,0.08274634182453156,0.006254468113183975,0.04282008856534958,0.005293756723403931,0.1633877456188202,0.016619861125946045,5,67,0.016619861125946045,0.3113812208175659,0.0002896161749958992,7.189996540546417e-05,0.05395521596074104,0.003990143537521362,0.1972382515668869,0.02187884971499443,0.39811956882476807,0.03216330707073212,23,67,0.03216330707073212,0.6756581664085388,33,67,1.0,-1.0,68.0,memory
130,1.0377423763275146,0.011226171627640724,0.004738371819257736,0.6764160394668579,0.051790714263916016,1.355618953704834,0.08239990472793579,1.142975926399231,0.08265894651412964,9,52,0.08265894651412964,3.3267529010772705,0.0002896161749958992,7.189996540546417e-05,0.04347328469157219,0.005187563598155975,0.14425382018089294,0.009306304156780243,0.4282251000404358,0.08020253479480743,39,67,0.08020253479480743,0.6239945888519287,16,58,1.0,1.0,68.0,memory
131,0.48578161001205444,0.011226171627640724,0.004738371819257736,0.45324787497520447,0.025624960660934448,0.6945856809616089,0.04942977428436279,0.9416031837463379,0.07259058952331543,9,67,0.07259058952331543,2.1822783946990967,0.0002896161749958992,7.189996540546417e-05,0.00669312896206975,0.0005207490175962448,0.03850485011935234,0.007277447730302811,0.22873610258102417,0.018901631236076355,44,66,0.018901631236076355,0.28228551149368286,12,67,1.0,1.0,68.0,memory
132,0.39394351840019226,0.005149673670530319,0.0022043734788894653,0.3573203682899475,0.045100316405296326,1.0206644535064697,0.059743523597717285,0.20248442888259888,0.03445565700531006,17,41,0.059743523597717285,1.6708800792694092,0.0022554099559783936,0.0009792149066925049,0.07163316756486893,0.012050792574882507,0.44584110379219055,0.03137190639972687,1.5906038284301758,0.2177848219871521,36,67,0.2177848219871521,2.128962755203247,3,48,2.0,-1.0,68.0,transient
133,0.7820667028427124,0.034267935901880264,0.008640706539154053,0.4450201392173767,0.051384568214416504,1.1447011232376099,0.06476980447769165,0.49213743209838867,0.04808169603347778,5,40,0.06476980447769165,2.2274341583251953,0.0007275715470314026,0.0004215240478515625,0.11377792805433273,0.008059443905949593,0.162303164601326,0.02720879577100277,1.7477402687072754,0.19623787701129913,50,67,0.19623787701129913,2.06503963470459,3,49,0.0,-1.0,68.0,integrate
134,1.133095622062683,0.034267935901880264,0.008640706539154053,0.8163794875144958,0.08937448263168335,1.593477725982666,0.09803831577301025,0.5775681734085083,0.05453324317932129,14,36,0.09803831577301025,3.178013324737549,0.0007275715470314026,0.0004215240478515625,0.18379639089107513,0.017454585060477257,0.3641033470630646,0.04939680173993111,2.5587289333343506,0.2588854432106018,49,67,0.2588854432106018,3.1830356121063232,5,46,0.0,-1.0,68.0,integrate
135,0.8289527893066406,0.034267935901880264,0.008640706539154053,0.5122348070144653,0.05664694309234619,1.2178846597671509,0.06949979066848755,0.49811065196990967,0.048964500427246094,6,39,0.06949979066848755,2.3801586627960205,0.0007275715470314026,0.0004215240478515625,0.1250857710838318,0.00943034328520298,0.18989510834217072,0.031224450096488,1.9105194807052612,0.21029846370220184,49,67,0.21029846370220184,2.2726616859436035,4,49,0.0,-1.0,68.0,integrate
136,0.840877890586853,0.011226171627640724,0.004738371819257736,0.18039172887802124,0.021899685263633728,0.5703474283218384,0.03362339735031128,0.44618046283721924,0.03318113088607788,6,49,0.03362339735031128,1.2687890529632568,0.0002896161749958992,7.189996540546417e-05,0.09133108705282211,0.007941417396068573,0.3949568271636963,0.034983035176992416,0.266058087348938,0.03572763502597809,18,67,0.03572763502597809,0.7945139408111572,23,67,1.0,-1.0,68.0,memory
137,0.8773289918899536,0.011226171627640724,0.004738371819257736,0.5785164833068848,0.04010719060897827,1.095751404762268,0.07344710826873779,1.1897798776626587,0.08094006776809692,9,61,0.08094006776809692,2.9955697059631348,0.0002896161749958992,7.189996540546417e-05,0.027322230860590935,0.002446915954351425,0.12221172451972961,0.011069778352975845,0.14192667603492737,0.01992689073085785,27,67,0.01992689073085785,0.30582958459854126,15,67,1.0,1.0,68.0,memory
138,0.3967096209526062,0.005149673670530319,0.0022043734788894653,0.5985545516014099,0.05775570869445801,0.7832224369049072,0.061527132987976074,0.3380221128463745,0.03734804689884186,10,34,0.061527132987976074,1.7886741161346436,0.0022554099559783936,0.0009792149066925049,0.11272983253002167,0.007247850298881531,0.8555881977081299,0.14607810974121094,3.781979560852051,0.34656548500061035,43,67,0.34656548500061035,4.911334991455078,5,43,2.0,1.0,68.0,transient
139,0.7375833988189697,0.011226171627640724,0.004738371819257736,0.09518511593341827,0.009353190660476685,0.37130165100097656,0.02676251530647278,0.42302972078323364,0.02854740619659424,6,60,0.02854740619659424,0.9433443546295166,0.0002896161749958992,7.189996540546417e-05,0.06526368856430054,0.005687065422534943,0.3426749110221863,0.03690607473254204,0.46911323070526123,0.03689993917942047,23,51,0.03690607473254204,0.9201692938804626,29,67,1.0,-1.0,68.0,memory
140,0.609272837638855,0.011226171627640724,0.004738371819257736,0.09120157361030579,0.007283717393875122,0.24803031980991364,0.01845616102218628,0.3319731652736664,0.024631917476654053,5,67,0.024631917476654053,0.7138878107070923,0.0002896161749958992,7.189996540546417e-05,0.06512324512004852,0.005593158304691315,0.2858833372592926,0.030308421701192856,0.4113541841506958,0.030126899480819702,20,51,0.030308421701192856,0.7986659407615662,28,67,1.0,-1.0,68.0,memory
141,0.9838217496871948,0.011226171627640724,0.004738371819257736,0.75994873046875,0.055887192487716675,1.3798929452896118,0.07988852262496948,1.030289649963379,0.07881373167037964,9,48,0.07988852262496948,3.3223016262054443,0.0002896161749958992,7.189996540546417e-05,0.05606198310852051,0.005467958748340607,0.09789201617240906,0.009223084896802902,0.7412351965904236,0.10833613574504852,52,67,0.10833613574504852,0.9113891124725342,14,53,1.0,1.0,68.0,memory
142,0.6046007871627808,0.005149673670530319,0.0022043734788894653,0.6422839164733887,0.06780827045440674,1.3037925958633423,0.07874351739883423,0.34651246666908264,0.04097169637680054,15,38,0.07874351739883423,2.412454128265381,0.0022554099559783936,0.0009792149066925049,0.11402762681245804,0.017803654074668884,0.40134328603744507,0.04037843644618988,2.3628382682800293,0.24445801973342896,35,67,0.24445801973342896,2.9473397731781006,5,46,2.0,-1.0,68.0,transient
143,0.23522856831550598,0.005149673670530319,0.0022043734788894653,0.7039715051651001,0.044880688190460205,0.37965425848960876,0.03867185115814209,0.6852784156799316,0.050151437520980835,10,65,0.050151437520980835,1.848633885383606,0.0022554099559783936,0.0009792149066925049,0.14020384848117828,0.009712174534797668,1.3137227296829224,0.18589583039283752,4.32309627532959,0.37250322103500366,40,67,0.37250322103500366,5.974643230438232,4,35,2.0,-1.0,68.0,transient
144,0.640108585357666,0.005149673670530319,0.0022043734788894653,0.3342260718345642,0.024298787117004395,0.48770132660865784,0.049355149269104004,0.7261038422584534,0.0520956814289093,10,56,0.0520956814289093,1.6079816818237305,0.0022554099559783936,0.0009792149066925049,0.08532152324914932,0.00605320930480957,1.1512221097946167,0.14679405093193054,3.262909412384033,0.26530325412750244,38,67,0.26530325412750244,4.657992362976074,4,67,2.0,-1.0,68.0,transient
145,0.25906991958618164,0.005149673670530319,0.0022043734788894653,0.6650012731552124,0.04229789972305298,0.3615211248397827,0.03571373224258423,0.6874011754989624,0.04998213052749634,9,65,0.04998213052749634,1.7917007207870483,0.0022554099559783936,0.0009792149066925049,0.13276508450508118,0.00907394289970398,1.2858387231826782,0.18191932141780853,4.259305953979492,0.3681272268295288,40,67,0.3681272268295288,5.871058940887451,4,35,2.0,-1.0,68.0,transient
146,0.297569215297699,0.005149673670530319,0.0022043734788894653,0.34590551257133484,0.041946232318878174,0.9215636849403381,0.054195284843444824,0.19953933358192444,0.029326021671295166,16,40,0.054195284843444824,1.5488383769989014,0.0022554099559783936,0.0009792149066925049,0.06482682377099991,0.010885894298553467,0.3789471685886383,0.02703642100095749,1.5659452676773071,0.21129995584487915,37,67,0.21129995584487915,2.029526472091675,3,48,2.0,-1.0,68.0,transient
147,1.1627857685089111,0.034267935901880264,0.008640706539154053,0.8893718719482422,0.09347951412200928,1.6213271617889404,0.10181909799575806,0.5793371200561523,0.0542522668838501,15,35,0.10181909799575806,3.284898519515991,0.0007275715470314026,0.0004215240478515625,0.2003687024116516,0.01970543898642063,0.4025227129459381,0.053840089589357376,2.6481070518493652,0.26409828662872314,48,67,0.26409828662872314,3.3343842029571533,6,46,0.0,-1.0,68.0,integrate
148,0.8645864725112915,0.011226171627640724,0.004738371819257736,0.5601643919944763,0.03919488191604614,1.0702054500579834,0.07238227128982544,1.1925694942474365,0.08141660690307617,9,62,0.08141660690307617,2.952347755432129,0.0002896161749958992,7.189996540546417e-05,0.02396821603178978,0.002697233110666275,0.13055381178855896,0.012308437377214432,0.15526355803012848,0.014758206903934479,23,56,0.014758206903934479,0.3257438540458679,15,67,1.0,1.0,68.0,memory
149,0.6837766766548157,0.005149673670530319,0.0022043734788894653,0.4242514371871948,0.05730946362018585,1.3321691751480103,0.07760375738143921,0.348732054233551,0.04854321479797363,18,41,0.07760375738143921,2.2229111194610596,0.0022554099559783936,0.0009792149066925049,0.08024933934211731,0.014436326920986176,0.5382197499275208,0.03846617043018341,1.797721028327942,0.23125147819519043,35,67,0.23125147819519043,2.440760612487793,5,49,2.0,-1.0,68.0,transient
150,0.357553631067276,0.034267935901880264,0.008640706539154053,0.1900382936000824,0.022762402892112732,0.5630993843078613,0.031590163707733154,0.28163960576057434,0.027065038681030273,2,43,0.031590163707733154,1.1292259693145752,0.0007275715470314026,0.0004215240478515625,0.06724001467227936,0.003810439258813858,0.08164525032043457,0.014096354134380817,0.7844657897949219,0.09079520404338837,49,67,0.09079520404338837,0.9537636041641235,1,54,0.0,-1.0,68.0,integrate
151,0.8330357074737549,0.034267935901880264,0.008640706539154053,0.4828600287437439,0.055507510900497437,1.213579535484314,0.06901729106903076,0.5077060461044312,0.04981595277786255,6,40,0.06901729106903076,2.355614423751831,0.0007275715470314026,0.0004215240478515625,0.11923342198133469,0.008990125730633736,0.1784045547246933,0.028764834627509117,1.8445565700531006,0.20512495934963226,50,67,0.20512495934963226,2.1863276958465576,4,49,0.0,-1.0,68.0,integrate
152,0.5869428515434265,0.011226171627640724,0.004738371819257736,0.4761113226413727,0.029074296355247498,0.7799588441848755,0.055444926023483276,1.035552978515625,0.07821935415267944,9,67,0.07821935415267944,2.3937904834747314,0.0002896161749958992,7.189996540546417e-05,0.00966472364962101,0.0007955245673656464,0.06147490069270134,0.009428966790437698,0.2577674388885498,0.019871026277542114,41,63,0.019871026277542114,0.33987921476364136,13,67,1.0,1.0,68.0,memory
153,0.9665854573249817,0.034267935901880264,0.008640706539154053,0.9023136496543884,0.08702218532562256,1.6238837242126465,0.10052633285522461,0.2565460801124573,0.04346060752868652,10,37,0.10052633285522461,2.961411237716675,0.0007275715470314026,0.0004215240478515625,0.08648595958948135,0.01030833087861538,0.6316430568695068,0.11464998871088028,3.022209405899048,0.2921150028705597,44,67,0.2921150028705597,3.8708386421203613,6,46,0.0,1.0,68.0,integrate
154,0.9101269245147705,0.005149673670530319,0.0022043734788894653,0.7666893005371094,0.08598589897155762,1.618515133857727,0.09876656532287598,0.5260525345802307,0.05244278907775879,15,37,0.09876656532287598,3.0613903999328613,0.0022554099559783936,0.0009792149066925049,0.13553613424301147,0.021878555417060852,0.5082048773765564,0.0403314083814621,2.487985610961914,0.25193482637405396,33,67,0.25193482637405396,3.2062301635742188,6,46,2.0,-1.0,68.0,transient
155,0.9356919527053833,0.034267935901880264,0.008640706539154053,0.4886706471443176,0.04888501763343811,1.3394237756729126,0.07786494493484497,0.4117235541343689,0.06000638008117676,6,44,0.07786494493484497,2.3963420391082764,0.0007275715470314026,0.0004215240478515625,0.03949599713087082,0.00542176328599453,0.2252417951822281,0.04775787517428398,1.900930643081665,0.22070342302322388,48,67,0.22070342302322388,2.2235732078552246,4,51,0.0,1.0,68.0,integrate
156,0.41715726256370544,0.034267935901880264,0.008640706539154053,0.3364272713661194,0.03333421051502228,0.7064629197120667,0.03960549831390381,0.31320130825042725,0.03006058931350708,3,40,0.03960549831390381,1.4641993045806885,0.0007275715470314026,0.0004215240478515625,0.09770853817462921,0.005944207310676575,0.14556655287742615,0.023510685190558434,1.208777666091919,0.1372605413198471,47,67,0.1372605413198471,1.484227180480957,2,46,0.0,-1.0,68.0,integrate
157,0.8965566158294678,0.011226171627640724,0.004738371819257736,0.7060559391975403,0.04725167155265808,1.2270137071609497,0.07496511936187744,1.0753629207611084,0.07581830024719238,9,54,0.07581830024719238,3.1487390995025635,0.0002896161749958992,7.189996540546417e-05,0.048579879105091095,0.0037603378295898438,0.07147151231765747,0.004667166620492935,0.38858532905578613,0.06983844935894012,56,67,0.06983844935894012,0.5139983892440796,14,58,1.0,1.0,68.0,memory
158,0.6177217960357666,0.011226171627640724,0.004738371819257736,0.11464260518550873,0.010478764772415161,0.3011152744293213,0.01999005675315857,0.33774325251579285,0.02425682544708252,5,67,0.02425682544708252,0.8010981678962708,0.0002896161749958992,7.189996540546417e-05,0.08136117458343506,0.006235040724277496,0.27803319692611694,0.026994582265615463,0.19013097882270813,0.0255737341940403,16,51,0.026994582265615463,0.5824949741363525,24,67,1.0,-1.0,68.0,memory
159,0.6884377002716064,0.034267935901880264,0.008640706539154053,0.14681774377822876,0.012133292853832245,0.5158888101577759,0.044236451387405396,0.8058253526687622,0.056663572788238525,4,62,0.056663572788238525,1.5692662000656128,0.0007275715470314026,0.0004215240478515625,0.036653030663728714,0.002617575228214264,0.10733254998922348,0.007079429924488068,0.1842251420021057,0.04132978618144989,36,67,0.04132978618144989,0.3361712098121643,3,67,0.0,1.0,68.0,integrate
160,0.9015274047851562,0.011226171627640724,0.004738371819257736,0.5377769470214844,0.038078486919403076,1.08906090259552,0.07465243339538574,1.2298249006271362,0.08391982316970825,9,62,0.08391982316970825,2.9877562522888184,0.0002896161749958992,7.189996540546417e-05,0.018648626282811165,0.002251140773296356,0.14268054068088531,0.014071498066186905,0.17801328003406525,0.016957394778728485,29,56,0.016957394778728485,0.35669028759002686,15,67,1.0,1.0,68.0,memory
161,0.4094797968864441,0.005149673670530319,0.0022043734788894653,0.6372607946395874,0.06133002042770386,0.8058138489723206,0.06421154737472534,0.34265363216400146,0.037777453660964966,10,33,0.06421154737472534,1.8578519821166992,0.0022554099559783936,0.0009792149066925049,0.11913101375102997,0.007701747119426727,0.885337769985199,0.15018099546432495,3.8423361778259277,0.3502209186553955,43,67,0.3502209186553955,5.012437343597412,5,43,2.0,1.0,68.0,transient
162,0.7446554899215698,0.034267935901880264,0.008640706539154053,0.1095893606543541,0.009693942964076996,0.5160473585128784,0.04680687189102173,0.8916538953781128,0.06354713439941406,5,63,0.06354713439941406,1.618852138519287,0.0007275715470314026,0.0004215240478515625,0.03887590020895004,0.002656199038028717,0.12893199920654297,0.009154461324214935,0.14050880074501038,0.031801238656044006,35,67,0.031801238656044006,0.31905966997146606,3,67,0.0,1.0,68.0,integrate
163,1.0363956689834595,0.034267935901880264,0.008640706539154053,1.0359549522399902,0.09973669052124023,1.7077720165252686,0.10983872413635254,0.24754363298416138,0.04192936420440674,10,36,0.10983872413635254,3.1809561252593994,0.0007275715470314026,0.0004215240478515625,0.1031583845615387,0.012485498562455177,0.7541775703430176,0.13121257722377777,3.2143054008483887,0.3005222678184509,43,67,0.3005222678184509,4.220779895782471,6,46,0.0,1.0,68.0,integrate
164,1.1999298334121704,0.034267935901880264,0.008640706539154053,0.8931691646575928,0.09666919708251953,1.6621348857879639,0.10464370250701904,0.5917565822601318,0.0553286075592041,15,35,0.10464370250701904,3.3458878993988037,0.0007275715470314026,0.0004215240478515625,0.20019026100635529,0.020921697840094566,0.4200528562068939,0.05221040919423103,2.629507541656494,0.26244115829467773,36,67,0.26244115829467773,3.3329641819000244,6,46,0.0,-1.0,68.0,integrate
165,0.6316676139831543,0.005149673670530319,0.0022043734788894653,0.6967555284500122,0.07148459553718567,1.3321969509124756,0.08111375570297241,0.38065844774246216,0.04192852973937988,14,37,0.08111375570297241,2.5339035987854004,0.0022554099559783936,0.0009792149066925049,0.1228291243314743,0.01797839254140854,0.40230774879455566,0.04784734547138214,2.454066514968872,0.24611753225326538,36,67,0.24611753225326538,3.0561046600341797,5,46,2.0,-1.0,68.0,transient
166,0.96909099817276,0.011226171627640724,0.004738371819257736,0.6644284725189209,0.04750347137451172,1.2674365043640137,0.07916480302810669,1.143804669380188,0.08031958341598511,9,54,0.08031958341598511,3.2203290462493896,0.0002896161749958992,7.189996540546417e-05,0.03983897343277931,0.0036316365003585815,0.11298006772994995,0.007382936775684357,0.3239237070083618,0.06577803194522858,41,67,0.06577803194522858,0.4842550754547119,14,60,1.0,1.0,68.0,memory
167,0.8339400291442871,0.034267935901880264,0.008640706539154053,0.5163581967353821,0.05832371115684509,1.2260143756866455,0.07008969783782959,0.4988570213317871,0.04894036054611206,6,39,0.07008969783782959,2.3944320678710938,0.0007275715470314026,0.0004215240478515625,0.12684105336666107,0.009346229955554008,0.19327758252620697,0.032113004475831985,1.945196270942688,0.21325655281543732,49,67,0.21325655281543732,2.3134186267852783,4,48,0.0,-1.0,68.0,integrate
168,0.9635555744171143,0.011226171627640724,0.004738371819257736,0.6205768585205078,0.044812530279159546,1.2202062606811523,0.0785294771194458,1.1852465867996216,0.08134907484054565,9,57,0.08134907484054565,3.1674489974975586,0.0002896161749958992,7.189996540546417e-05,0.03473689407110214,0.003721248358488083,0.1401284635066986,0.009705021977424622,0.2032998949289322,0.04547126591205597,34,67,0.04547126591205597,0.391212522983551,15,64,1.0,1.0,68.0,memory
169,0.8606377840042114,0.011226171627640724,0.004738371819257736,0.5755807757377625,0.03925785422325134,1.0770920515060425,0.07239526510238647,1.183403491973877,0.08062410354614258,9,61,0.08062410354614258,2.965811014175415,0.0002896161749958992,7.189996540546417e-05,0.027064546942710876,0.0024296119809150696,0.1189880520105362,0.011078912764787674,0.1404736340045929,0.016856953501701355,24,67,0.016856953501701355,0.30090177059173584,15,67,1.0,1.0,68.0,memory
170,0.16611948609352112,0.005149673670530319,0.0022043734788894653,0.7559478282928467,0.04892200231552124,0.4130878150463104,0.04412299394607544,0.6651715040206909,0.049771904945373535,9,67,0.049771904945373535,1.9170042276382446,0.0022554099559783936,0.0009792149066925049,0.1482979655265808,0.01027272641658783,1.3299835920333862,0.1896802932024002,4.385838985443115,0.37711894512176514,40,67,0.37711894512176514,6.066451549530029,4,36,2.0,-1.0,68.0,transient
171,0.8219972848892212,0.011226171627640724,0.004738371819257736,0.6727865934371948,0.043976932764053345,1.1151264905929565,0.07050597667694092,1.081486463546753,0.0737650990486145,9,58,0.0737650990486145,3.001343250274658,0.0002896161749958992,7.189996540546417e-05,0.042416952550411224,0.003187943249940872,0.07019419968128204,0.004333682358264923,0.19673900306224823,0.0443316251039505,59,67,0.0443316251039505,0.3158290982246399,13,62,1.0,1.0,68.0,memory
172,0.9372379183769226,0.034267935901880264,0.008640706539154053,0.743608832359314,0.07321947813034058,1.5407812595367432,0.09161865711212158,0.28276944160461426,0.04822111129760742,8,39,0.09161865711212158,2.7366831302642822,0.0007275715470314026,0.0004215240478515625,0.0686841830611229,0.008934387937188148,0.46937888860702515,0.09076706320047379,2.6821141242980957,0.2730899155139923,45,67,0.2730899155139923,3.3253955841064453,5,48,0.0,1.0,68.0,integrate
173,0.5876659154891968,0.011226171627640724,0.004738371819257736,0.5209389925003052,0.03175601363182068,0.8015673160552979,0.05554881691932678,1.0215609073638916,0.07647377252578735,9,67,0.07647377252578735,2.4484822750091553,0.0002896161749958992,7.189996540546417e-05,0.018160253763198853,0.0012829452753067017,0.05986206978559494,0.008568409830331802,0.21802225708961487,0.01648702472448349,40,62,0.01648702472448349,0.30686068534851074,13,67,1.0,1.0,68.0,memory
174,0.5045637488365173,0.005149673670530319,0.0022043734788894653,0.10466250777244568,0.01058264821767807,0.4276804029941559,0.027049869298934937,0.1437397450208664,0.022442936897277832,8,46,0.027049869298934937,0.7183558940887451,0.0022554099559783936,0.0009792149066925049,0.029390957206487656,0.001820489764213562,0.19082921743392944,0.03792349621653557,1.6688504219055176,0.20400220155715942,48,67,0.20400220155715942,1.9342453479766846,3,53,2.0,1.0,68.0,transient
175,0.7346100211143494,0.005149673670530319,0.0022043734788894653,0.42693114280700684,0.05933360755443573,1.382487416267395,0.08045661449432373,0.3922887444496155,0.05114567279815674,18,41,0.08045661449432373,2.3241024017333984,0.0022554099559783936,0.0009792149066925049,0.07745129615068436,0.014249458909034729,0.5504339933395386,0.03943246603012085,1.8018587827682495,0.23088639974594116,35,67,0.23088639974594116,2.454270839691162,5,49,2.0,-1.0,68.0,transient
176,0.9263783693313599,0.011226171627640724,0.004738371819257736,0.6998399496078491,0.05048948526382446,1.2540647983551025,0.07657486200332642,1.0891834497451782,0.07723909616470337,9,54,0.07723909616470337,3.1869444847106934,0.0002896161749958992,7.189996540546417e-05,0.04583090916275978,0.003962889313697815,0.08532202243804932,0.005573045462369919,0.40222984552383423,0.07250608503818512,56,67,0.07250608503818512,0.5385481119155884,14,58,1.0,1.0,68.0,memory
177,0.4517764449119568,0.011226171627640724,0.004738371819257736,0.07180485874414444,0.006588097661733627,0.09144600480794907,0.008144378662109375,0.20256802439689636,0.018719136714935303,5,67,0.018719136714935303,0.3931102752685547,0.0002896161749958992,7.189996540546417e-05,0.05981956422328949,0.004686541855335236,0.21733269095420837,0.02339595928788185,0.3841063380241394,0.028087958693504333,20,67,0.028087958693504333,0.6897387504577637,29,67,1.0,-1.0,68.0,memory
178,0.871747612953186,0.034267935901880264,0.008640706539154053,0.4718073010444641,0.046435773372650146,1.2441380023956299,0.07242792844772339,0.40026015043258667,0.057442307472229004,6,44,0.07242792844772339,2.26650333404541,0.0007275715470314026,0.0004215240478515625,0.043628841638565063,0.005758751183748245,0.20821832120418549,0.04331478103995323,1.7896676063537598,0.2119320034980774,48,67,0.2119320034980774,2.095088243484497,4,51,0.0,1.0,68.0,integrate
179,1.221107006072998,0.034267935901880264,0.008640706539154053,0.9076578617095947,0.09797036647796631,1.6835200786590576,0.10631394386291504,0.6025524139404297,0.05600738525390625,14,35,0.10631394386291504,3.394810914993286,0.0007275715470314026,0.0004215240478515625,0.20237328112125397,0.020807163789868355,0.4248027205467224,0.05190860107541084,2.6350908279418945,0.2625371813774109,35,67,0.2625371813774109,3.345208168029785,6,46,0.0,-1.0,68.0,integrate
180,0.5993222594261169,0.034267935901880264,0.008640706539154053,0.33091169595718384,0.037855103611946106,0.8900022506713867,0.049891889095306396,0.42309314012527466,0.040611982345581055,4,42,0.049891889095306396,1.7677699327468872,0.0007275715470314026,0.0004215240478515625,0.09219878911972046,0.006276359781622887,0.1220972090959549,0.020717283710837364,1.3009653091430664,0.15095455944538116,50,67,0.15095455944538116,1.5466328859329224,2,53,0.0,-1.0,68.0,integrate
181,0.7652971148490906,0.011226171627640724,0.004738371819257736,0.5552242994308472,0.035386115312576294,0.973047137260437,0.06633013486862183,1.1385955810546875,0.07949322462081909,9,65,0.07949322462081909,2.786801338195801,0.0002896161749958992,7.189996540546417e-05,0.02356380596756935,0.0023813396692276,0.10298735648393631,0.01092158630490303,0.17158257961273193,0.015020772814750671,25,57,0.015020772814750671,0.31238117814064026,14,67,1.0,1.0,68.0,memory
182,0.9840573668479919,0.034267935901880264,0.008640706539154053,0.9093049764633179,0.0880088210105896,1.6432939767837524,0.10181355476379395,0.259037584066391,0.04407024383544922,9,37,0.10181355476379395,2.992108106613159,0.0007275715470314026,0.0004215240478515625,0.08559313416481018,0.009945986792445183,0.6372420191764832,0.11572331935167313,3.031163454055786,0.2921522259712219,44,67,0.2921522259712219,3.8852040767669678,6,46,0.0,1.0,68.0,integrate
183,0.24604341387748718,0.005149673670530319,0.0022043734788894653,0.7764185070991516,0.06307971477508545,0.6666446924209595,0.06373739242553711,0.4665975868701935,0.043249309062957764,10,32,0.06373739242553711,1.9903883934020996,0.0022554099559783936,0.0009792149066925049,0.14689946174621582,0.00996410846710205,1.1088736057281494,0.17407292127609253,4.187432765960693,0.3692970275878906,41,67,0.3692970275878906,5.633291721343994,5,40,2.0,1.0,68.0,transient
184,0.5426448583602905,0.005149673670530319,0.0022043734788894653,0.6405788660049438,0.04123401641845703,0.38496077060699463,0.045721635222435,0.8094763159751892,0.05589580535888672,9,61,0.05589580535888672,1.9136419296264648,0.0022554099559783936,0.0009792149066925049,0.13228023052215576,0.00955742597579956,1.4292011260986328,0.18975967168807983,4.317278861999512,0.365058958530426,39,67,0.365058958530426,6.079193115234375,4,67,2.0,-1.0,68.0,transient
